X_REF,Y_REF,elevation,yield,ECs,ECd
874305.246,6549554.78,126.46217,3.43373984,7.13705339,6.87388879
874315.246,6549554.78,126.454973,3.42886739,5.85373547,6.11594931
874325.246,6549554.78,126.475665,3.45036492,5.68795056,5.9049442
874335.246,6549554.78,126.422364,3.64760213,5.66915457,5.79659108
874345.246,6549554.78,126.286351,3.46564929,5.5371504,6.13911135
874355.246,6549554.78,126.114921,3.26588244,5.44588349,5.94856492
874365.246,6549554.78,125.921165,3.17557907,5.51890792,6.01947472
874375.246,6549554.78,125.729126,3.84698606,5.88025425,6.40654421
874385.246,6549554.78,125.536338,5.17779868,7.04177311,7.30354612
874395.246,6549554.78,125.350864,6.59452659,7.85256319,8.25723677
874405.246,6549554.78,125.228633,7.88419403,8.67165794,9.48356215
874415.246,6549554.78,125.080514,9.41835081,8.91932258,9.14712846
874425.246,6549554.78,124.931812,10.4350465,8.70902636,8.80764417
874435.246,6549554.78,124.82565,10.9918051,9.11626335,8.98125834
874445.246,6549554.78,124.763762,11.1016084,10.1023695,9.55314099
874455.246,6549554.78,124.673526,11.6181671,10.2764,10.0250805
874465.246,6549554.78,124.679556,11.9363695,10.4132601,10.3933897
874475.246,6549554.78,124.680673,11.810276,10.54108,10.8308658
874485.246,6549554.78,124.644944,11.6858651,10.6263844,11.1479988
874495.246,6549554.78,124.64539,11.6259539,10.4954308,10.9377488
874505.246,6549554.78,124.640925,10.8111715,10.2450022,10.4689109
874515.246,6549554.78,124.6474,9.64538922,10.1157134,10.1869756
874525.246,6549554.78,124.606988,9.6918953,10.2353765,10.0618395
874535.246,6549554.78,124.559439,10.3603912,10.7663981,9.99435067
874545.246,6549554.78,124.578859,10.7205236,11.0910669,10.1848365
874555.246,6549554.78,124.646284,11.4272402,10.4102407,10.3669203
874565.246,6549554.78,124.695189,10.6108812,9.73473094,10.1092414
874575.246,6549554.78,124.694742,9.73716493,9.25644439,9.17644615
874585.246,6549554.78,124.703452,8.79373908,9.28666964,8.92521128
874595.246,6549554.78,124.749912,7.47056028,8.39452745,8.13178129
874605.246,6549554.78,124.791911,6.8993003,7.89263464,7.7266856
874615.246,6549554.78,124.835706,7.5251444,7.79435692,7.75703365
874625.246,6549554.78,124.883978,7.60723676,8.03486341,7.89208217
874635.246,6549554.78,124.911917,7.32314588,8.0051093,8.0052694
874645.246,6549554.78,124.952602,6.03822443,7.81285145,7.87804676
874655.246,6549554.78,125.015432,5.43598099,7.74130285,7.6747061
874665.246,6549554.78,125.085659,4.46040692,7.68999397,7.58156771
874675.246,6549554.78,125.164631,4.02160067,7.54933893,7.60746498
874685.246,6549554.78,125.24542,3.68684102,7.29500597,7.79427898
874695.246,6549554.78,125.355566,3.25564366,6.96856973,7.69899653
874705.246,6549554.78,125.477635,3.19264587,7.24158424,7.72483142
874715.246,6549554.78,125.55942,4.2960672,7.52048026,7.95666546
874725.246,6549554.78,125.667239,4.60655367,7.13312908,7.81136715
874735.246,6549554.78,125.799329,4.17928425,6.7876854,7.68269195
874745.246,6549554.78,125.898723,3.20752625,6.39566233,7.16286471
874755.246,6549554.78,126.048897,2.38493054,5.81487913,6.32518953
874765.246,6549554.78,126.338949,1.9931773,5.76214615,5.93804527
874775.246,6549554.78,126.54855,2.1190545,5.14394348,5.67817569
874785.246,6549554.78,126.61223,1.84607174,4.90051352,4.73059033
874795.246,6549554.78,126.707216,1.61673713,4.6237682,3.48650569
874805.246,6549554.78,126.779493,1.50092262,4.71849551,4.62339831
874815.246,6549554.78,126.754498,1.4991076,4.60176534,4.95823584
874825.246,6549554.78,126.688756,1.63889134,5.16704005,5.43723141
874835.246,6549554.78,126.600528,1.69686088,5.80738277,5.81069392
874845.246,6549554.78,126.500858,1.80178889,5.78495163,5.8646922
874855.246,6549554.78,126.43833,1.91745733,6.20937347,5.94089622
874865.246,6549554.78,126.38886,2.56126173,6.10995862,6.00937049
874875.246,6549554.78,126.342096,2.74895269,6.0823431,5.91185703
874885.246,6549554.78,126.319841,2.43065313,6.21844577,6.13291398
874895.246,6549554.78,126.41944,2.32070264,6.51912393,6.47507377
874905.246,6549554.78,126.541351,3.1896462,6.40622389,6.53171799
874915.246,6549554.78,126.649815,3.86998256,5.84595518,6.21720221
874925.246,6549554.78,126.788726,3.78437217,5.35247997,5.923041
874935.246,6549554.78,126.870938,3.49593198,5.04612186,5.50947865
874945.246,6549554.78,126.947092,3.59372763,4.87704742,5.15388088
874955.246,6549554.78,126.908111,3.73549373,4.74769862,5.13140756
874965.246,6549554.78,126.712619,3.68422429,4.77073318,5.28778794
874975.246,6549554.78,126.393132,4.04050628,4.85121893,5.64144366
874985.246,6549554.78,126.070005,3.86886043,4.83001706,6.06278945
874995.246,6549554.78,125.772412,4.2744695,5.37108534,6.88283066
875005.246,6549554.78,125.519084,4.56998535,7.10650101,8.19849007
875015.246,6549554.78,125.368106,5.29503718,9.20594987,9.28471965
875025.246,6549554.78,125.2255,5.48441262,10.7682286,10.4419359
875035.246,6549554.78,125.187008,5.20468926,11.0153527,10.5947649
875045.246,6549554.78,125.208267,4.81540426,9.42532297,9.31932313
875055.246,6549554.78,125.240719,3.91130078,8.41562418,8.50173279
875065.246,6549554.78,125.343698,4.02365221,7.34294509,8.58460086
875075.246,6549554.78,125.545302,3.70713744,5.57019465,6.98615267
875085.246,6549554.78,125.793048,3.82741638,4.70737299,6.19746291
875095.246,6549554.78,126.091788,3.75354227,4.68675291,5.41536346
875105.246,6549554.78,126.36795,3.72169794,4.45688459,5.701504
875115.246,6549554.78,126.624608,3.66130631,4.60342228,7.32915332
875125.246,6549554.78,126.766207,3.61170514,5.327702,5.60349214
875135.246,6549554.78,126.841203,3.57308726,5.65867632,5.29911592
875145.246,6549554.78,126.925685,3.67627496,5.68323152,6.7348127
875155.246,6549554.78,126.9685,3.49865987,5.63101663,7.69730294
875165.246,6549554.78,126.918926,3.49998961,5.60360421,6.28113062
875175.246,6549554.78,126.772062,3.56958735,5.5077159,6.42977792
875185.246,6549554.78,126.639012,3.64064186,5.4431068,6.82908024
875195.246,6549554.78,126.537076,3.62567327,5.50303633,5.91570098
875205.246,6549554.78,126.354685,3.67520899,5.59285561,6.19170195
875215.246,6549554.78,126.216687,3.82110635,5.66422455,6.11484854
875225.246,6549554.78,126.105937,3.84833274,6.25130349,5.80912525
875235.246,6549554.78,126.001074,3.89537519,6.88386316,6.43743391
875245.246,6549554.78,125.933284,3.96803099,7.22942859,7.19567391
875255.246,6549554.78,125.873366,3.69880576,6.92106736,7.02138155
875265.246,6549554.78,125.817948,3.74439479,5.9799368,6.47196648
875275.246,6549554.78,125.777347,3.71879615,5.71040529,6.20236084
875285.246,6549554.78,125.71612,3.68017388,5.61566492,6.35187471
875295.246,6549554.78,125.675759,3.44512435,5.55884304,6.15737161
875305.246,6549554.78,125.589901,3.03815371,5.61465419,6.15915751
875315.246,6549554.78,125.429248,2.87568239,5.45035094,5.93881727
875325.246,6549554.78,125.299367,2.97870904,5.60814497,5.99376642
875335.246,6549554.78,125.236914,3.17630954,5.96625842,6.28439766
874285.246,6549544.78,126.500633,3.47088637,9.02681868,8.8377295
874295.246,6549544.78,126.469367,3.47380314,8.68467519,8.37088823
874305.246,6549544.78,126.445527,3.47651377,7.85884776,7.96924693
874315.246,6549544.78,126.4498,3.42499496,6.1774774,6.580561
874325.246,6549544.78,126.489386,3.23704216,5.41823437,5.97169018
874335.246,6549544.78,126.454523,3.27474499,5.41758422,5.84338353
874345.246,6549544.78,126.337375,3.2479694,5.29212571,5.79456263
874355.246,6549544.78,126.141426,3.08484064,5.28535612,5.78084578
874365.246,6549544.78,125.937324,3.12845728,5.82384094,6.12849987
874375.246,6549544.78,125.724193,3.53074889,6.53995314,6.68008024
874385.246,6549544.78,125.520429,4.35890117,7.15234303,7.53998355
874395.246,6549544.78,125.319069,5.24948512,7.56188124,7.84675445
874405.246,6549544.78,125.178281,6.59907838,8.07950009,8.48915953
874415.246,6549544.78,125.026166,8.80412182,8.20734923,8.58588864
874425.246,6549544.78,124.881743,10.1624545,8.23159665,8.71268492
874435.246,6549544.78,124.785656,10.6576719,8.72183804,8.93762595
874445.246,6549544.78,124.720874,11.2540718,9.58615625,9.71207542
874455.246,6549544.78,124.656109,11.5860293,10.1084327,10.1411358
874465.246,6549544.78,124.64941,12.0232226,10.4674454,10.4617945
874475.246,6549544.78,124.610783,11.9582331,10.5232806,10.7863344
874485.246,6549544.78,124.603639,11.9664871,10.5992156,10.9501155
874495.246,6549544.78,124.628868,11.710197,10.5105551,10.7190229
874505.246,6549544.78,124.650303,11.2047747,10.2707495,10.4465314
874515.246,6549544.78,124.648293,10.7585415,10.4016037,10.3763585
874525.246,6549544.78,124.595155,10.4435023,10.3430004,10.2192173
874535.246,6549544.78,124.548055,10.5350732,10.3886099,10.3969241
874545.246,6549544.78,124.585779,10.6374416,10.6015477,11.1850716
874555.246,6549544.78,124.683352,10.8865709,10.4037883,10.9787326
874565.246,6549544.78,124.722214,10.6073802,9.80752551,10.511396
874575.246,6549544.78,124.708143,10.0580167,9.59987426,9.43994355
874585.246,6549544.78,124.731595,8.91646886,9.44041556,9.14859211
874595.246,6549544.78,124.789454,6.78191832,8.25872321,8.48135309
874605.246,6549544.78,124.852689,6.34730301,7.92751802,8.08992937
874615.246,6549544.78,124.899176,7.25274487,7.87781042,8.11667023
874625.246,6549544.78,124.94053,7.34661748,8.04797092,8.09867121
874635.246,6549544.78,124.955956,7.13919482,7.92070328,7.88096218
874645.246,6549544.78,124.984351,6.04994995,7.69391687,7.64934482
874655.246,6549544.78,125.017444,5.00541337,7.60624789,7.53742039
874665.246,6549544.78,125.065528,4.32711051,7.52002904,7.4485546
874675.246,6549544.78,125.143823,3.86831882,7.33729319,7.51611964
874685.246,6549544.78,125.222814,3.50447247,7.45675252,7.61835144
874695.246,6549544.78,125.334966,3.10946287,7.42847063,7.78002849
874705.246,6549544.78,125.459489,3.92144418,7.80043889,8.03052576
874715.246,6549544.78,125.56704,4.6882998,7.79030491,8.1821913
874725.246,6549544.78,125.701768,4.49992172,7.01632797,7.95205193
874735.246,6549544.78,125.832755,4.08229773,6.25780822,7.64124081
874745.246,6549544.78,125.929469,3.77039587,5.7962433,6.85837134
874755.246,6549544.78,126.106162,2.56656903,5.86692121,6.29502727
874765.246,6549544.78,126.382789,2.02419077,6.21539948,5.64821745
874775.246,6549544.78,126.55215,2.14425034,5.33287237,5.37979355
874785.246,6549544.78,126.605929,2.20579944,4.93247061,5.24591669
874795.246,6549544.78,126.688531,1.82434314,4.78272276,4.95189336
874805.246,6549544.78,126.726803,1.3894528,4.78152723,4.86696237
874815.246,6549544.78,126.654092,1.43694596,4.94234542,4.97616742
874825.246,6549544.78,126.567225,1.61042803,5.31540921,5.36448297
874835.246,6549544.78,126.466218,1.6496943,5.71851982,5.61639501
874845.246,6549544.78,126.361655,1.68936041,5.54784742,5.63129819
874855.246,6549544.78,126.298713,1.53078397,5.78338991,5.60904235
874865.246,6549544.78,126.260505,1.78693167,5.90376333,5.62409474
874875.246,6549544.78,126.237134,2.40497618,5.96977955,5.60702345
874885.246,6549544.78,126.240056,1.88660704,6.03919062,6.04329867
874895.246,6549544.78,126.365926,1.88807917,6.17290776,6.30908085
874905.246,6549544.78,126.492985,2.8838321,6.1396025,6.33227771
874915.246,6549544.78,126.61493,3.57827199,5.6888607,6.18180315
874925.246,6549544.78,126.752696,3.43738154,5.48797865,6.12549764
874935.246,6549544.78,126.834446,3.23358038,5.05769072,5.83485841
874945.246,6549544.78,126.892565,3.26954228,4.70553747,5.19579685
874955.246,6549544.78,126.847961,3.88976988,4.62645076,4.99881058
874965.246,6549544.78,126.664671,4.07495621,4.62362949,5.19205722
874975.246,6549544.78,126.366601,4.13455622,5.33095289,6.02772705
874985.246,6549544.78,126.02577,4.08201198,5.85783452,6.62135479
874995.246,6549544.78,125.742134,4.56140185,6.64138151,7.38359022
875005.246,6549544.78,125.527599,5.33191254,8.39410774,9.14493341
875015.246,6549544.78,125.39722,5.95332567,10.0367163,10.249716
875025.246,6549544.78,125.323547,7.25673498,10.8053351,11.0032425
875035.246,6549544.78,125.306755,7.03726781,11.847774,11.5842915
875045.246,6549544.78,125.311009,5.69626103,10.7871973,10.8229621
875055.246,6549544.78,125.319293,4.14668824,8.85559976,8.97883373
875065.246,6549544.78,125.415585,3.50668098,6.62201696,7.46391444
875075.246,6549544.78,125.565023,3.38485138,4.73816533,6.18495667
875085.246,6549544.78,125.817948,3.79619785,4.32646149,6.24361911
875095.246,6549544.78,126.092462,3.72214457,4.80323668,5.65550835
875105.246,6549544.78,126.38054,3.6700306,5.18899481,5.43163395
875115.246,6549544.78,126.631809,3.51106707,4.81352662,6.14838841
875125.246,6549544.78,126.805842,3.48793545,5.1394188,4.88993984
875135.246,6549544.78,126.890537,3.79225186,5.5791141,5.19569293
875145.246,6549544.78,126.933346,3.32387078,5.61207205,6.23700438
875155.246,6549544.78,126.96557,3.00128341,5.70863534,6.23999886
875165.246,6549544.78,126.951824,3.24456082,5.79462057,6.39706953
875175.246,6549544.78,126.763054,3.4570997,5.87214509,8.79391496
875185.246,6549544.78,126.608404,3.67436379,6.03635287,10.9501155
875195.246,6549544.78,126.51098,3.76026713,5.98831458,10.1580856
875205.246,6549544.78,126.349515,3.82137383,6.08161326,8.4767744
875215.246,6549544.78,126.187703,3.86422058,6.33487448,9.53824971
875225.246,6549544.78,126.086399,3.9142745,6.48012629,8.71529911
875235.246,6549544.78,125.98289,3.93739761,6.77364942,8.69440748
875245.246,6549544.78,125.958647,3.96850718,6.97219433,8.14301089
875255.246,6549544.78,125.925429,3.8860375,6.95054449,7.6825383
875265.246,6549544.78,125.871346,3.93842147,6.44174844,7.68607308
875275.246,6549544.78,125.816378,3.95017547,6.11864092,6.62460005
875285.246,6549544.78,125.746395,3.91200488,5.90978824,4.79661279
875295.246,6549544.78,125.678449,3.71114331,5.70526824,5.50133065
875305.246,6549544.78,125.539028,3.23345104,5.67476981,6.16902005
875315.246,6549544.78,125.396772,2.90432208,5.65924222,6.29924635
875325.246,6549544.78,125.234005,3.10272265,5.76456676,6.18093775
875335.246,6549544.78,125.1568,3.39193312,6.17494515,6.3452722
874285.246,6549534.78,126.480613,3.49404468,8.60505654,8.72462947
874295.246,6549534.78,126.462845,3.49261242,7.30939129,7.79809911
874305.246,6549534.78,126.432483,3.21047853,6.96355417,6.98894769
874315.246,6549534.78,126.479264,3.85553586,6.26732733,6.58602513
874325.246,6549534.78,126.495234,3.274614,5.25941603,5.84250708
874335.246,6549534.78,126.462845,3.43346515,5.14450935,5.63349482
874345.246,6549534.78,126.383463,3.41016269,4.99486308,5.46148101
874355.246,6549534.78,126.199386,3.49974462,5.03498225,5.46437636
874365.246,6549534.78,125.997258,3.45938214,5.38447601,5.68112911
874375.246,6549534.78,125.784524,3.5901716,6.24286992,6.40641608
874385.246,6549534.78,125.551129,3.75767344,6.49426838,6.89936929
874395.246,6549534.78,125.344594,4.67617281,7.1252157,8.02338177
874405.246,6549534.78,125.181637,5.92073147,7.86144161,8.70937472
874415.246,6549534.78,125.027508,7.87080229,8.29597121,8.64542259
874425.246,6549534.78,124.898953,9.39436461,9.38572577,9.70188309
874435.246,6549534.78,124.800625,10.5660919,10.8222045,9.82450721
874445.246,6549534.78,124.730255,11.6058583,11.009406,9.76280738
874455.246,6549534.78,124.660798,12.0775698,10.6796493,10.1548355
874465.246,6549534.78,124.63244,11.7921022,10.5762403,10.3977559
874475.246,6549534.78,124.56993,12.1280385,10.7970182,10.6875552
874485.246,6549534.78,124.565689,12.4851508,11.2992912,10.9656757
874495.246,6549534.78,124.603862,12.2154311,11.5111945,10.9557014
874505.246,6549534.78,124.610336,11.8833707,10.8657974,10.7496156
874515.246,6549534.78,124.602746,11.5456645,11.000272,10.6290413
874525.246,6549534.78,124.57752,11.3278013,10.8325989,10.5796252
874535.246,6549534.78,124.55185,11.330407,10.4418315,10.9116388
874545.246,6549534.78,124.624179,11.6919433,9.99734942,12.2434365
874555.246,6549534.78,124.707696,11.3479828,9.48185526,10.7304983
874565.246,6549534.78,124.743434,10.473204,9.28629818,9.83050199
874575.246,6549534.78,124.74388,10.1798472,9.01626348,9.17020829
874585.246,6549534.78,124.776719,8.41671829,8.79074972,9.16699928
874595.246,6549534.78,124.835035,6.19417912,8.15890525,8.60075509
874605.246,6549534.78,124.897612,5.83194171,7.82551853,7.94823586
874615.246,6549534.78,124.917058,6.39719748,7.78921434,7.98552079
874625.246,6549534.78,124.965793,5.77339329,7.85005078,7.90084725
874635.246,6549534.78,124.987704,4.52103071,7.74254156,7.61454322
874645.246,6549534.78,125.023035,3.8841338,7.48731309,7.45764738
874655.246,6549534.78,125.067988,3.8066137,7.29310951,7.39637489
874665.246,6549534.78,125.133755,4.31401921,7.19423492,7.41763297
874675.246,6549534.78,125.204463,3.81549345,7.09308241,7.44088654
874685.246,6549534.78,125.273623,3.38031872,7.35051222,7.53350195
874695.246,6549534.78,125.386918,3.66269787,7.63864323,7.68453602
874705.246,6549534.78,125.499367,4.0790332,7.5911265,7.92981733
874715.246,6549534.78,125.603125,4.70501989,7.42119429,7.91571481
874725.246,6549534.78,125.741685,4.79795603,7.13148865,7.75362131
874735.246,6549534.78,125.863268,4.72080814,7.0426886,7.5598398
874745.246,6549534.78,125.960667,4.16997483,6.80848753,6.86358569
874755.246,6549534.78,126.149962,2.44936792,6.05461021,6.33424103
874765.246,6549534.78,126.378967,2.29841556,5.83380823,5.67233018
874775.246,6549534.78,126.485787,2.13430272,5.30914072,5.32290922
874785.246,6549534.78,126.537301,1.96197182,4.91774455,4.76934987
874795.246,6549534.78,126.57735,1.60273252,4.67406901,4.67383531
874805.246,6549534.78,126.539326,1.4763163,4.93069524,4.92158188
874815.246,6549534.78,126.455648,1.56331724,5.19034412,5.16755678
874825.246,6549534.78,126.365702,1.55463377,5.33938245,5.37586773
874835.246,6549534.78,126.27399,1.47092286,5.35558531,5.45831427
874845.246,6549534.78,126.169056,1.45034288,5.31849304,5.41872203
874855.246,6549534.78,126.105713,1.45815217,5.59089846,5.53200324
874865.246,6549534.78,126.064167,1.44641778,5.83871069,5.59296747
874875.246,6549534.78,126.0599,1.77965584,6.02887243,5.74764382
874885.246,6549534.78,126.126826,1.58397894,6.24455572,6.10049552
874895.246,6549534.78,126.292419,1.8949643,6.39950088,6.39758132
874905.246,6549534.78,126.459921,2.7239145,6.01706741,6.2031672
874915.246,6549534.78,126.594227,3.30874843,5.05147359,5.87796139
874925.246,6549534.78,126.735359,3.55348922,4.85884133,5.67153611
874935.246,6549534.78,126.832644,3.40297483,4.82919603,5.41514685
